session_id,product_id,category,timestamp
S01599,P0088,Books,2025-09-05 11:17:00
S01600,P0198,Books,2025-09-06 23:44:00
S01600,P0126,Electronics,2025-09-01 13:55:00
S01600,P0036,Electronics,2025-09-02 13:42:00
S01600,P0299,Food,2025-09-07 07:29:00
S01601,P0150,Fashion,2025-09-04 04:07:00
S01602,P0181,Electronics,2025-09-05 02:50:00
S01602,P0107,Baby,2025-09-03 19:02:00
S01602,P0285,Fashion,2025-09-04 07:44:00
S01603,P0047,Electronics,2025-09-05 14:17:00
S01603,P0254,Books,2025-09-03 04:31:00
S01603,P0013,Food,2025-09-04 21:00:00
S01603,P0099,Baby,2025-09-05 21:34:00
S01604,P0102,Fashion,2025-09-06 06:59:00
S01604,P0045,Electronics,2025-09-04 04:13:00
S01604,P0094,Baby,2025-09-03 10:11:00
S01605,P0239,Electronics,2025-09-05 20:37:00
S01605,P0164,Books,2025-09-04 15:13:00
S01605,P0089,Electronics,2025-09-07 05:05:00
S01606,P0023,Books,2025-09-05 20:00:00
S01606,P0264,Electronics,2025-09-07 02:19:00
S01606,P0278,Food,2025-09-01 22:14:00
S01606,P0228,Food,2025-09-04 21:08:00
S01607,P0235,Electronics,2025-09-06 00:11:00
S01607,P0230,Books,2025-09-06 11:05:00
S01607,P0094,Fashion,2025-09-03 07:17:00
S01607,P0181,Fashion,2025-09-05 17:31:00
S01608,P0006,Food,2025-09-05 21:40:00
S01608,P0287,Baby,2025-09-03 02:57:00
S01608,P0037,Books,2025-09-04 01:48:00
S01608,P0250,Food,2025-09-01 06:42:00
S01608,P0172,Electronics,2025-09-06 23:25:00
S01609,P0053,Electronics,2025-09-05 09:49:00
S01609,P0231,Food,2025-09-03 21:17:00
S01609,P0246,Food,2025-09-01 14:27:00
S01609,P0154,Food,2025-09-06 16:50:00
S01609,P0232,Electronics,2025-09-01 06:04:00
S01610,P0200,Books,2025-09-05 13:31:00
S01610,P0198,Baby,2025-09-01 09:39:00
S01610,P0272,Fashion,2025-09-06 07:54:00
S01610,P0262,Baby,2025-09-07 01:37:00
S01611,P0002,Baby,2025-09-05 11:48:00
S01611,P0098,Baby,2025-09-03 21:10:00
S01612,P0278,Books,2025-09-03 02:39:00
S01612,P0253,Food,2025-09-03 20:57:00
S01613,P0190,Books,2025-09-01 07:32:00
S01614,P0140,Electronics,2025-09-05 12:57:00
S01614,P0152,Baby,2025-09-01 23:01:00
S01615,P0243,Food,2025-09-02 00:27:00
S01615,P0139,Baby,2025-09-02 21:38:00
S01615,P0233,Books,2025-09-06 06:12:00
S01616,P0262,Baby,2025-09-05 16:27:00
S01617,P0256,Electronics,2025-09-03 04:29:00
S01618,P0203,Fashion,2025-09-06 11:32:00
S01618,P0150,Baby,2025-09-03 21:04:00
S01618,P0156,Books,2025-09-01 19:28:00
S01618,P0277,Baby,2025-09-03 04:09:00
S01618,P0188,Electronics,2025-09-03 12:45:00
S01619,P0019,Food,2025-09-03 10:36:00
S01619,P0059,Food,2025-09-03 08:07:00
S01619,P0254,Food,2025-09-06 02:18:00
S01619,P0087,Books,2025-09-03 11:15:00
S01620,P0091,Baby,2025-09-04 13:11:00
S01620,P0094,Fashion,2025-09-05 16:32:00
S01621,P0178,Electronics,2025-09-03 12:26:00
S01621,P0185,Food,2025-09-03 18:56:00
S01621,P0290,Food,2025-09-03 16:35:00
S01621,P0219,Baby,2025-09-04 19:37:00
S01621,P0213,Food,2025-09-05 07:58:00
S01622,P0241,Baby,2025-09-04 11:12:00
S01623,P0163,Baby,2025-09-06 18:03:00
S01623,P0251,Fashion,2025-09-03 22:22:00
S01624,P0043,Electronics,2025-09-04 11:31:00
S01624,P0102,Food,2025-09-01 11:33:00
S01624,P0021,Electronics,2025-09-06 19:07:00
S01624,P0160,Food,2025-09-02 06:12:00
S01625,P0138,Baby,2025-09-04 23:24:00
S01625,P0109,Fashion,2025-09-01 23:27:00
S01626,P0022,Fashion,2025-09-07 12:48:00
S01627,P0200,Food,2025-09-01 23:30:00
S01627,P0160,Food,2025-09-03 10:17:00
S01627,P0272,Food,2025-09-04 00:52:00
S01627,P0121,Electronics,2025-09-06 03:14:00
S01627,P0229,Food,2025-09-01 09:11:00
S01628,P0100,Electronics,2025-09-07 12:08:00
S01628,P0180,Baby,2025-09-04 00:12:00
S01628,P0057,Fashion,2025-09-01 16:37:00
S01629,P0048,Fashion,2025-09-05 05:39:00
S01629,P0080,Electronics,2025-09-04 20:35:00
S01629,P0287,Food,2025-09-03 19:32:00
S01629,P0039,Food,2025-09-04 16:23:00
S01629,P0061,Fashion,2025-09-06 15:18:00
S01630,P0001,Electronics,2025-09-06 22:44:00
S01630,P0136,Baby,2025-09-04 21:36:00
S01630,P0282,Electronics,2025-09-02 13:28:00
S01631,P0078,Fashion,2025-09-05 09:54:00
S01632,P0072,Electronics,2025-09-01 05:14:00
S01632,P0008,Electronics,2025-09-02 15:36:00
S01633,P0142,Food,2025-09-04 00:58:00
S01634,P0278,Food,2025-09-01 09:34:00
S01634,P0286,Fashion,2025-09-07 18:24:00
S01635,P0052,Electronics,2025-09-04 21:05:00
S01635,P0285,Food,2025-09-04 19:32:00
S01635,P0141,Fashion,2025-09-07 05:09:00
S01635,P0008,Books,2025-09-02 22:50:00
S01635,P0295,Books,2025-09-06 15:34:00
S01636,P0200,Electronics,2025-09-04 22:30:00
S01637,P0048,Fashion,2025-09-05 13:27:00
S01637,P0039,Food,2025-09-03 09:39:00
S01637,P0293,Baby,2025-09-05 05:57:00
S01637,P0207,Books,2025-09-03 18:32:00
S01638,P0143,Electronics,2025-09-06 10:37:00
S01638,P0288,Baby,2025-09-01 03:23:00
S01638,P0026,Fashion,2025-09-02 22:15:00
S01638,P0017,Electronics,2025-09-02 09:12:00
S01638,P0245,Fashion,2025-09-02 13:23:00
S01639,P0094,Baby,2025-09-02 04:07:00
S01639,P0200,Fashion,2025-09-03 20:29:00
S01639,P0048,Baby,2025-09-02 07:00:00
S01640,P0036,Electronics,2025-09-04 14:16:00
S01640,P0088,Electronics,2025-09-01 12:02:00
S01641,P0083,Electronics,2025-09-07 01:20:00
S01641,P0120,Fashion,2025-09-04 09:33:00
S01641,P0065,Food,2025-09-01 05:43:00
S01641,P0120,Books,2025-09-04 17:58:00
S01642,P0090,Food,2025-09-04 06:56:00
S01643,P0254,Food,2025-09-01 15:19:00
S01643,P0215,Baby,2025-09-05 00:59:00
S01643,P0171,Fashion,2025-09-02 10:04:00
S01643,P0067,Electronics,2025-09-01 06:58:00
S01644,P0241,Baby,2025-09-06 02:58:00
S01644,P0279,Baby,2025-09-01 18:19:00
S01644,P0216,Food,2025-09-03 08:32:00
S01645,P0253,Baby,2025-09-05 17:04:00
S01645,P0085,Books,2025-09-02 01:45:00
S01645,P0179,Electronics,2025-09-01 17:50:00
S01645,P0297,Fashion,2025-09-05 12:42:00
S01645,P0070,Electronics,2025-09-02 06:50:00
S01646,P0299,Baby,2025-09-05 23:54:00
S01646,P0067,Books,2025-09-05 01:31:00
S01646,P0027,Baby,2025-09-05 15:13:00
S01646,P0033,Electronics,2025-09-01 11:18:00
S01647,P0158,Books,2025-09-01 16:28:00
S01648,P0182,Baby,2025-09-07 19:19:00
S01648,P0165,Electronics,2025-09-02 01:02:00
S01649,P0020,Food,2025-09-04 11:47:00
S01649,P0137,Books,2025-09-01 23:45:00
S01650,P0044,Fashion,2025-09-05 14:54:00
S01650,P0013,Fashion,2025-09-02 16:40:00
S01650,P0156,Books,2025-09-05 18:16:00
S01650,P0206,Food,2025-09-06 02:47:00
S01651,P0079,Fashion,2025-09-02 19:14:00
S01651,P0161,Food,2025-09-04 06:09:00
S01651,P0138,Baby,2025-09-02 16:36:00
S01652,P0193,Food,2025-09-07 09:39:00
S01652,P0082,Baby,2025-09-05 09:10:00
S01652,P0004,Books,2025-09-03 10:59:00
S01652,P0144,Books,2025-09-03 10:03:00
S01653,P0058,Books,2025-09-02 13:21:00
S01653,P0294,Food,2025-09-05 10:18:00
S01653,P0130,Baby,2025-09-02 22:05:00
S01653,P0075,Books,2025-09-07 12:05:00
S01654,P0038,Books,2025-09-03 08:22:00
S01654,P0133,Food,2025-09-03 21:23:00
S01654,P0211,Electronics,2025-09-06 07:10:00
S01654,P0066,Fashion,2025-09-01 01:27:00
S01655,P0122,Fashion,2025-09-07 11:50:00
S01656,P0149,Fashion,2025-09-04 19:10:00
S01657,P0274,Electronics,2025-09-05 08:36:00
S01657,P0033,Books,2025-09-04 23:39:00
S01657,P0253,Electronics,2025-09-03 23:13:00
S01657,P0062,Baby,2025-09-07 15:33:00
S01658,P0042,Food,2025-09-04 11:23:00
S01658,P0159,Food,2025-09-06 13:58:00
S01658,P0117,Electronics,2025-09-05 14:06:00
S01658,P0285,Fashion,2025-09-02 10:24:00
S01659,P0090,Fashion,2025-09-01 05:17:00
S01659,P0264,Electronics,2025-09-02 01:02:00
S01659,P0161,Electronics,2025-09-05 06:10:00
S01659,P0068,Electronics,2025-09-06 03:39:00
S01660,P0168,Books,2025-09-04 04:38:00
S01660,P0088,Baby,2025-09-01 01:58:00
S01660,P0073,Books,2025-09-01 11:49:00
S01661,P0258,Fashion,2025-09-03 11:17:00
S01661,P0197,Books,2025-09-03 06:10:00
S01662,P0128,Electronics,2025-09-02 19:23:00
S01662,P0139,Food,2025-09-01 18:21:00
S01663,P0185,Electronics,2025-09-06 16:17:00
S01663,P0193,Fashion,2025-09-05 05:22:00
S01664,P0141,Books,2025-09-02 13:41:00
S01664,P0296,Fashion,2025-09-06 13:41:00
S01664,P0240,Electronics,2025-09-01 08:28:00
S01665,P0051,Books,2025-09-07 03:59:00
S01665,P0165,Baby,2025-09-04 07:12:00
S01665,P0129,Books,2025-09-07 14:04:00
S01665,P0041,Baby,2025-09-04 19:35:00
S01666,P0194,Books,2025-09-03 05:29:00
S01666,P0252,Books,2025-09-06 03:18:00
S01667,P0233,Fashion,2025-09-04 14:11:00
S01668,P0213,Fashion,2025-09-01 05:24:00
S01668,P0221,Electronics,2025-09-03 11:17:00
S01668,P0111,Electronics,2025-09-03 11:47:00
S01669,P0133,Food,2025-09-04 00:34:00
S01669,P0185,Baby,2025-09-05 23:20:00
S01669,P0290,Food,2025-09-07 12:23:00
S01670,P0284,Fashion,2025-09-07 17:34:00
S01670,P0208,Books,2025-09-03 04:07:00
S01670,P0281,Electronics,2025-09-05 16:43:00
S01671,P0008,Fashion,2025-09-03 08:35:00
S01672,P0117,Food,2025-09-05 02:24:00
S01672,P0299,Food,2025-09-07 21:59:00
S01672,P0022,Electronics,2025-09-04 17:20:00
S01672,P0098,Books,2025-09-01 05:54:00
S01672,P0232,Books,2025-09-02 07:12:00
S01673,P0168,Electronics,2025-09-02 22:57:00
S01674,P0237,Electronics,2025-09-06 17:37:00
S01675,P0150,Electronics,2025-09-02 19:01:00
S01675,P0270,Books,2025-09-07 15:42:00
S01675,P0219,Fashion,2025-09-07 11:22:00
S01675,P0128,Electronics,2025-09-02 17:26:00
S01676,P0067,Electronics,2025-09-06 20:18:00
S01676,P0009,Food,2025-09-02 16:43:00
S01676,P0172,Food,2025-09-07 04:39:00
S01677,P0019,Electronics,2025-09-01 17:16:00
S01677,P0217,Fashion,2025-09-07 00:44:00
S01677,P0150,Fashion,2025-09-06 03:55:00
S01677,P0052,Books,2025-09-02 01:48:00
S01677,P0111,Baby,2025-09-07 11:35:00
S01678,P0288,Books,2025-09-05 12:16:00
S01678,P0087,Baby,2025-09-05 07:03:00
S01679,P0252,Baby,2025-09-04 22:26:00
S01679,P0120,Baby,2025-09-04 00:34:00
S01679,P0017,Books,2025-09-03 17:59:00
S01679,P0039,Books,2025-09-07 01:08:00
S01679,P0090,Books,2025-09-07 01:14:00
S01680,P0256,Food,2025-09-03 17:45:00
S01680,P0185,Electronics,2025-09-04 15:15:00
S01680,P0083,Baby,2025-09-06 09:06:00
S01680,P0063,Electronics,2025-09-02 19:10:00
S01680,P0163,Electronics,2025-09-06 09:14:00
S01681,P0243,Fashion,2025-09-04 10:14:00
S01681,P0216,Electronics,2025-09-03 19:56:00
S01681,P0290,Fashion,2025-09-04 14:25:00
S01681,P0163,Food,2025-09-01 18:13:00
S01681,P0082,Food,2025-09-03 16:40:00
S01682,P0091,Electronics,2025-09-02 22:25:00
S01682,P0163,Electronics,2025-09-05 05:05:00
S01682,P0263,Baby,2025-09-05 12:59:00
S01682,P0129,Books,2025-09-02 02:14:00
S01683,P0273,Books,2025-09-04 22:36:00
S01684,P0113,Books,2025-09-06 14:20:00
S01684,P0217,Food,2025-09-03 18:30:00
S01684,P0152,Books,2025-09-04 14:50:00
S01685,P0166,Food,2025-09-03 20:15:00
S01685,P0275,Electronics,2025-09-02 07:15:00
S01686,P0038,Books,2025-09-03 08:46:00
S01687,P0094,Baby,2025-09-03 17:32:00
S01687,P0261,Food,2025-09-07 19:19:00
S01687,P0289,Food,2025-09-06 17:20:00
S01687,P0270,Electronics,2025-09-04 18:08:00
S01688,P0163,Baby,2025-09-06 03:26:00
S01688,P0245,Electronics,2025-09-02 23:13:00
S01689,P0257,Food,2025-09-06 07:25:00
S01689,P0184,Books,2025-09-07 06:23:00
S01689,P0028,Food,2025-09-04 07:37:00
S01689,P0159,Food,2025-09-02 21:35:00
S01689,P0101,Books,2025-09-06 17:53:00
S01690,P0217,Baby,2025-09-01 13:41:00
S01691,P0273,Books,2025-09-06 09:37:00
S01691,P0238,Food,2025-09-02 08:12:00
S01691,P0274,Fashion,2025-09-03 10:55:00
S01692,P0242,Baby,2025-09-05 03:16:00
S01692,P0279,Electronics,2025-09-03 09:26:00
S01692,P0051,Baby,2025-09-02 22:30:00
S01693,P0161,Fashion,2025-09-02 21:07:00
S01693,P0261,Electronics,2025-09-06 12:39:00
S01693,P0046,Baby,2025-09-03 17:33:00
S01693,P0099,Fashion,2025-09-03 08:25:00
S01693,P0249,Fashion,2025-09-05 14:36:00
S01694,P0025,Food,2025-09-06 14:49:00
S01694,P0169,Books,2025-09-07 18:54:00
S01694,P0109,Food,2025-09-01 09:24:00
S01695,P0293,Baby,2025-09-02 17:40:00
S01695,P0045,Electronics,2025-09-04 04:06:00
S01695,P0061,Food,2025-09-07 08:59:00
S01696,P0102,Fashion,2025-09-03 12:36:00
S01696,P0153,Books,2025-09-05 04:30:00
S01697,P0299,Food,2025-09-01 05:50:00
S01697,P0271,Electronics,2025-09-06 01:54:00
S01698,P0293,Food,2025-09-06 09:03:00
S01699,P0066,Baby,2025-09-04 06:52:00
S01699,P0229,Books,2025-09-01 16:57:00
S01699,P0122,Baby,2025-09-02 13:06:00
S01699,P0189,Books,2025-09-06 00:06:00
S01699,P0139,Fashion,2025-09-05 23:30:00
S01700,P0015,Food,2025-09-02 16:19:00
S01700,P0284,Books,2025-09-05 08:00:00
S01700,P0207,Food,2025-09-02 07:33:00
S01700,P0044,Electronics,2025-09-04 16:42:00
S01700,P0248,Electronics,2025-09-06 08:38:00
S01701,P0043,Books,2025-09-03 19:22:00
S01701,P0277,Food,2025-09-04 01:53:00
S01702,P0010,Books,2025-09-06 23:58:00
S01702,P0024,Electronics,2025-09-02 20:18:00
S01702,P0025,Baby,2025-09-03 10:03:00
S01703,P0211,Books,2025-09-06 00:10:00
S01704,P0023,Books,2025-09-02 09:06:00
S01704,P0094,Books,2025-09-01 17:54:00
S01704,P0179,Books,2025-09-03 23:45:00
S01704,P0145,Food,2025-09-03 02:07:00
S01705,P0226,Food,2025-09-07 02:12:00
S01705,P0235,Books,2025-09-02 23:04:00
S01706,P0069,Food,2025-09-01 20:11:00
S01706,P0243,Electronics,2025-09-01 03:49:00
S01707,P0142,Baby,2025-09-03 05:05:00
S01707,P0197,Books,2025-09-01 08:21:00
S01707,P0098,Baby,2025-09-01 00:48:00
S01707,P0049,Fashion,2025-09-03 11:26:00
S01707,P0222,Books,2025-09-03 02:55:00
S01708,P0235,Baby,2025-09-01 06:26:00
S01709,P0039,Baby,2025-09-07 09:17:00
S01709,P0035,Books,2025-09-05 01:00:00
S01710,P0286,Baby,2025-09-03 02:52:00
S01710,P0221,Food,2025-09-06 03:17:00
S01710,P0132,Baby,2025-09-02 14:22:00
S01710,P0280,Books,2025-09-02 14:03:00
S01710,P0137,Baby,2025-09-07 19:19:00
S01711,P0230,Fashion,2025-09-04 00:46:00
S01711,P0293,Fashion,2025-09-01 02:02:00
S01711,P0153,Electronics,2025-09-05 17:19:00
S01711,P0102,Fashion,2025-09-07 13:52:00
S01711,P0262,Baby,2025-09-03 14:07:00
S01712,P0253,Fashion,2025-09-06 20:50:00
S01712,P0121,Electronics,2025-09-07 08:19:00
S01712,P0209,Food,2025-09-04 10:38:00
S01712,P0281,Electronics,2025-09-01 08:44:00
S01712,P0019,Baby,2025-09-07 07:19:00
S01713,P0198,Food,2025-09-01 02:28:00
S01713,P0099,Fashion,2025-09-06 13:21:00
S01713,P0155,Electronics,2025-09-01 07:17:00
S01714,P0070,Books,2025-09-03 14:29:00
S01714,P0296,Fashion,2025-09-06 16:26:00
S01714,P0203,Fashion,2025-09-04 02:13:00
S01715,P0286,Baby,2025-09-04 03:51:00
S01716,P0011,Baby,2025-09-07 00:37:00
S01717,P0006,Fashion,2025-09-06 19:51:00
S01717,P0044,Food,2025-09-02 09:02:00
S01717,P0237,Books,2025-09-05 20:36:00
S01717,P0180,Books,2025-09-07 17:03:00
S01717,P0263,Fashion,2025-09-02 14:31:00
S01718,P0119,Electronics,2025-09-07 17:53:00
S01718,P0194,Fashion,2025-09-01 10:04:00
S01719,P0159,Fashion,2025-09-05 00:25:00
S01720,P0277,Electronics,2025-09-04 04:37:00
S01720,P0247,Baby,2025-09-06 09:19:00
S01721,P0096,Food,2025-09-06 05:32:00
S01721,P0059,Food,2025-09-07 01:40:00
S01721,P0096,Electronics,2025-09-01 13:58:00
S01721,P0101,Food,2025-09-03 15:35:00
S01722,P0209,Food,2025-09-01 14:07:00
S01722,P0294,Baby,2025-09-04 06:29:00
S01722,P0198,Food,2025-09-04 03:07:00
S01722,P0211,Food,2025-09-05 13:35:00
S01722,P0199,Food,2025-09-04 07:33:00
S01723,P0207,Electronics,2025-09-04 14:32:00
S01723,P0074,Food,2025-09-03 07:20:00
S01723,P0052,Baby,2025-09-04 06:18:00
S01723,P0061,Books,2025-09-03 23:51:00
S01723,P0105,Fashion,2025-09-03 13:13:00
S01724,P0225,Food,2025-09-02 06:40:00
S01724,P0049,Books,2025-09-05 04:58:00
S01724,P0193,Electronics,2025-09-05 22:51:00
S01724,P0012,Food,2025-09-01 12:06:00
S01724,P0215,Baby,2025-09-07 13:16:00
S01725,P0109,Electronics,2025-09-05 15:37:00
S01725,P0261,Baby,2025-09-07 10:17:00
S01725,P0058,Fashion,2025-09-01 04:42:00
S01725,P0134,Electronics,2025-09-01 18:01:00
S01725,P0011,Baby,2025-09-03 16:45:00
S01726,P0189,Books,2025-09-03 01:30:00
S01726,P0045,Electronics,2025-09-07 11:44:00
S01727,P0236,Baby,2025-09-01 15:47:00
S01727,P0119,Books,2025-09-04 07:20:00
S01728,P0074,Books,2025-09-01 01:06:00
S01728,P0012,Fashion,2025-09-07 03:08:00
S01728,P0162,Baby,2025-09-06 21:45:00
S01728,P0176,Electronics,2025-09-01 09:24:00
S01728,P0198,Fashion,2025-09-07 19:13:00
S01729,P0154,Books,2025-09-03 13:10:00
S01729,P0095,Fashion,2025-09-07 09:37:00
S01730,P0034,Fashion,2025-09-01 13:24:00
S01730,P0030,Books,2025-09-04 05:11:00
S01730,P0020,Fashion,2025-09-07 15:43:00
S01730,P0169,Baby,2025-09-01 20:35:00
S01731,P0189,Books,2025-09-05 19:06:00
S01732,P0138,Electronics,2025-09-03 11:09:00
S01733,P0193,Food,2025-09-06 12:18:00
S01734,P0115,Food,2025-09-04 16:55:00
S01734,P0113,Food,2025-09-04 12:37:00
S01734,P0013,Books,2025-09-04 21:31:00
S01735,P0163,Books,2025-09-06 14:49:00
S01735,P0022,Baby,2025-09-03 00:12:00
S01735,P0032,Food,2025-09-04 20:57:00
S01735,P0045,Books,2025-09-03 12:18:00
S01735,P0020,Fashion,2025-09-02 01:59:00
S01736,P0223,Food,2025-09-02 01:07:00
S01736,P0220,Books,2025-09-02 10:23:00
S01736,P0078,Food,2025-09-03 12:42:00
S01736,P0014,Food,2025-09-02 09:20:00
S01737,P0162,Electronics,2025-09-01 21:34:00
S01737,P0069,Fashion,2025-09-03 19:45:00
S01737,P0170,Books,2025-09-06 13:34:00
S01738,P0128,Baby,2025-09-02 02:43:00
S01738,P0142,Electronics,2025-09-01 22:02:00
S01739,P0158,Baby,2025-09-02 16:41:00
S01739,P0070,Electronics,2025-09-01 18:18:00
S01739,P0158,Electronics,2025-09-04 12:33:00
S01739,P0171,Electronics,2025-09-07 17:37:00
S01739,P0123,Books,2025-09-07 11:18:00
S01740,P0199,Electronics,2025-09-03 15:07:00
S01741,P0263,Fashion,2025-09-02 12:48:00
S01742,P0137,Baby,2025-09-01 02:55:00
S01742,P0202,Food,2025-09-05 23:29:00
S01742,P0180,Baby,2025-09-05 04:14:00
S01742,P0072,Fashion,2025-09-02 03:47:00
S01742,P0124,Baby,2025-09-07 03:47:00
S01743,P0181,Books,2025-09-01 22:36:00
S01743,P0196,Books,2025-09-03 03:12:00
S01743,P0110,Food,2025-09-03 06:19:00
S01743,P0072,Books,2025-09-05 07:19:00
S01744,P0164,Baby,2025-09-04 15:11:00
S01744,P0148,Books,2025-09-06 12:45:00
S01744,P0216,Fashion,2025-09-02 10:43:00
S01745,P0015,Electronics,2025-09-04 03:34:00
S01746,P0026,Electronics,2025-09-07 19:27:00
S01747,P0143,Food,2025-09-02 20:02:00
S01747,P0012,Baby,2025-09-02 02:40:00
S01748,P0085,Baby,2025-09-04 01:22:00
S01748,P0198,Food,2025-09-03 15:19:00
S01748,P0125,Electronics,2025-09-01 10:18:00
S01748,P0131,Electronics,2025-09-01 18:52:00
S01748,P0087,Books,2025-09-04 19:31:00
S01749,P0216,Fashion,2025-09-05 00:35:00
S01749,P0290,Fashion,2025-09-06 07:13:00
S01749,P0056,Baby,2025-09-02 00:47:00
S01749,P0269,Fashion,2025-09-06 10:48:00
S01749,P0118,Fashion,2025-09-04 11:29:00
S01750,P0084,Food,2025-09-01 17:24:00
S01750,P0019,Electronics,2025-09-02 16:31:00
S01751,P0168,Books,2025-09-02 02:22:00
S01751,P0222,Baby,2025-09-01 21:48:00
S01751,P0093,Fashion,2025-09-04 09:57:00
S01751,P0261,Baby,2025-09-07 02:33:00
S01752,P0262,Fashion,2025-09-06 05:03:00
S01752,P0261,Baby,2025-09-04 07:26:00
S01752,P0256,Books,2025-09-04 17:22:00
S01752,P0138,Books,2025-09-04 14:32:00
S01752,P0001,Baby,2025-09-05 14:22:00
S01753,P0239,Food,2025-09-01 01:40:00
S01754,P0090,Baby,2025-09-05 01:55:00
S01754,P0013,Fashion,2025-09-03 23:11:00
S01755,P0291,Fashion,2025-09-06 13:52:00
S01755,P0133,Fashion,2025-09-04 14:58:00
S01755,P0195,Electronics,2025-09-03 19:05:00
S01756,P0042,Food,2025-09-02 18:22:00
S01756,P0012,Food,2025-09-02 01:37:00
S01757,P0121,Food,2025-09-06 03:16:00
S01757,P0105,Baby,2025-09-06 10:23:00
S01757,P0294,Books,2025-09-04 19:47:00
S01758,P0178,Fashion,2025-09-01 09:00:00
S01758,P0222,Electronics,2025-09-04 19:50:00
S01758,P0272,Electronics,2025-09-06 21:01:00
S01758,P0185,Food,2025-09-06 12:06:00
S01759,P0004,Fashion,2025-09-07 00:57:00
S01759,P0151,Food,2025-09-01 18:49:00
S01759,P0202,Baby,2025-09-03 04:25:00
S01759,P0138,Fashion,2025-09-06 22:33:00
S01760,P0206,Food,2025-09-07 16:48:00
S01761,P0028,Baby,2025-09-03 19:47:00
S01762,P0286,Fashion,2025-09-07 20:33:00
S01762,P0275,Books,2025-09-07 10:04:00
S01762,P0029,Baby,2025-09-06 01:21:00
S01762,P0107,Baby,2025-09-02 17:49:00
S01763,P0099,Fashion,2025-09-05 12:53:00
S01764,P0221,Food,2025-09-03 17:32:00
S01764,P0216,Baby,2025-09-04 20:40:00
S01765,P0150,Electronics,2025-09-06 02:19:00
S01766,P0190,Baby,2025-09-07 14:05:00
S01766,P0281,Books,2025-09-03 21:17:00
S01766,P0124,Baby,2025-09-06 21:51:00
S01767,P0262,Baby,2025-09-07 18:27:00
S01767,P0035,Fashion,2025-09-05 15:53:00
S01767,P0280,Baby,2025-09-03 22:07:00
S01767,P0106,Books,2025-09-05 23:01:00
S01767,P0200,Food,2025-09-07 00:12:00
S01768,P0036,Food,2025-09-07 07:18:00
S01768,P0128,Fashion,2025-09-03 17:36:00
S01768,P0147,Food,2025-09-07 11:07:00
S01768,P0010,Fashion,2025-09-01 17:55:00
S01769,P0234,Books,2025-09-04 04:55:00
S01769,P0174,Food,2025-09-06 01:05:00
S01769,P0081,Books,2025-09-05 10:19:00
S01769,P0230,Electronics,2025-09-07 07:58:00
S01769,P0031,Food,2025-09-04 05:32:00
S01770,P0175,Electronics,2025-09-07 10:07:00
S01771,P0227,Fashion,2025-09-04 05:54:00
S01772,P0107,Fashion,2025-09-02 13:31:00
S01772,P0072,Fashion,2025-09-07 10:04:00
S01773,P0207,Books,2025-09-04 04:09:00
S01773,P0091,Fashion,2025-09-02 21:44:00
S01773,P0213,Books,2025-09-05 04:41:00
S01774,P0075,Electronics,2025-09-04 05:55:00
S01774,P0115,Fashion,2025-09-02 02:00:00
S01775,P0148,Fashion,2025-09-01 19:24:00
S01775,P0231,Fashion,2025-09-04 18:19:00
S01775,P0077,Fashion,2025-09-02 21:22:00
S01776,P0295,Fashion,2025-09-02 00:28:00
S01777,P0154,Electronics,2025-09-06 19:23:00
S01778,P0286,Baby,2025-09-04 12:33:00
S01778,P0209,Fashion,2025-09-06 13:32:00
S01778,P0188,Baby,2025-09-02 03:25:00
S01778,P0037,Electronics,2025-09-06 17:29:00
S01779,P0085,Books,2025-09-01 22:33:00
S01779,P0054,Baby,2025-09-01 12:47:00
S01780,P0036,Food,2025-09-03 09:34:00
S01780,P0180,Fashion,2025-09-06 02:09:00
S01780,P0234,Baby,2025-09-02 05:50:00
S01781,P0185,Baby,2025-09-04 02:52:00
S01781,P0196,Books,2025-09-07 18:10:00
S01781,P0118,Electronics,2025-09-02 10:33:00
S01782,P0279,Baby,2025-09-05 08:29:00
S01783,P0229,Food,2025-09-04 16:37:00
S01783,P0219,Books,2025-09-01 13:30:00
S01783,P0090,Food,2025-09-05 18:01:00
S01783,P0228,Baby,2025-09-02 09:52:00
S01783,P0266,Electronics,2025-09-07 17:39:00
S01784,P0110,Food,2025-09-05 22:49:00
S01784,P0021,Electronics,2025-09-02 21:05:00
S01785,P0210,Baby,2025-09-02 11:47:00
S01785,P0210,Books,2025-09-01 10:15:00
S01785,P0265,Fashion,2025-09-01 15:47:00
S01785,P0043,Fashion,2025-09-04 22:37:00
S01785,P0267,Baby,2025-09-04 05:31:00
S01786,P0035,Food,2025-09-06 11:06:00
S01786,P0128,Baby,2025-09-02 09:33:00
S01786,P0121,Electronics,2025-09-03 13:37:00
S01786,P0123,Food,2025-09-01 08:10:00
S01786,P0094,Fashion,2025-09-04 00:30:00
S01787,P0067,Fashion,2025-09-04 11:07:00
S01787,P0185,Baby,2025-09-07 01:33:00
S01787,P0095,Electronics,2025-09-07 13:59:00
S01787,P0084,Books,2025-09-07 19:45:00
S01787,P0136,Electronics,2025-09-04 10:00:00
S01788,P0171,Food,2025-09-06 01:22:00
S01789,P0189,Food,2025-09-04 00:56:00
S01789,P0231,Books,2025-09-07 14:10:00
S01789,P0023,Food,2025-09-04 09:08:00
S01789,P0083,Books,2025-09-05 20:26:00
S01790,P0251,Food,2025-09-05 18:30:00
